ID,호선,역명,일시,공기질
68059,2,신림,2022-10-08 18,
68060,2,신림,2022-10-08 19,
68061,2,신림,2022-10-08 20,
68062,2,신림,2022-10-08 21,
68063,2,신림,2022-10-08 22,
68064,2,신림,2022-10-08 23,
68065,2,신림,2022-10-09 00,
68066,2,신림,2022-10-09 01,
68067,2,신림,2022-10-09 02,
68068,2,신림,2022-10-09 03,
68069,2,신림,2022-10-09 04,
68070,2,신림,2022-10-09 05,
68071,2,신림,2022-10-09 06,
68072,2,신림,2022-10-09 07,
68073,2,신림,2022-10-09 08,
68074,2,신림,2022-10-09 09,
68075,2,신림,2022-10-09 10,
68076,2,신림,2022-10-09 11,
68077,2,신림,2022-10-09 12,
68078,2,신림,2022-10-09 13,
68079,2,신림,2022-10-09 14,
68080,2,신림,2022-10-09 15,
68081,2,신림,2022-10-09 16,
68082,2,신림,2022-10-09 17,
68083,2,신림,2022-10-09 18,
68084,2,신림,2022-10-09 19,
68085,2,신림,2022-10-09 20,
68086,2,신림,2022-10-09 21,
68087,2,신림,2022-10-09 22,
68088,2,신림,2022-10-09 23,
68089,2,신림,2022-10-10 00,
68090,2,신림,2022-10-10 01,
68091,2,신림,2022-10-10 02,
68092,2,신림,2022-10-10 03,
68093,2,신림,2022-10-10 04,
68094,2,신림,2022-10-10 05,
68095,2,신림,2022-10-10 06,
68096,2,신림,2022-10-10 07,
68097,2,신림,2022-10-10 08,
68098,2,신림,2022-10-10 09,
68099,2,신림,2022-10-10 10,
68100,2,신림,2022-10-10 11,
68101,2,신림,2022-10-10 12,
68102,2,신림,2022-10-10 13,
68103,2,신림,2022-10-10 14,
68104,2,신림,2022-10-10 15,
68105,2,신림,2022-10-10 16,
68106,2,신림,2022-10-10 17,
68107,2,신림,2022-10-10 18,
68108,2,신림,2022-10-10 19,
68109,2,신림,2022-10-10 20,
68110,2,신림,2022-10-10 21,
68111,2,신림,2022-10-10 22,
68112,2,신림,2022-10-10 23,
68113,2,신림,2022-10-11 00,
68114,2,신림,2022-10-11 01,
68115,2,신림,2022-10-11 02,
68116,2,신림,2022-10-11 03,
68117,2,신림,2022-10-11 04,
68118,2,신림,2022-10-11 05,
68119,2,신림,2022-10-11 06,
68120,2,신림,2022-10-11 07,
68121,2,신림,2022-10-11 08,
68122,2,신림,2022-10-11 09,
68123,2,신림,2022-10-11 10,1
68124,2,신림,2022-10-11 11,0
68125,2,신림,2022-10-11 12,0
68126,2,신림,2022-10-11 13,0
68127,2,신림,2022-10-11 14,0
68128,2,신림,2022-10-11 15,0
68129,2,신림,2022-10-11 16,0
68130,2,신림,2022-10-11 17,1
68131,2,신림,2022-10-11 18,1
68132,2,신림,2022-10-11 19,1
68133,2,신림,2022-10-11 20,
68134,2,신림,2022-10-11 21,
68135,2,신림,2022-10-11 22,1
68136,2,신림,2022-10-11 23,1
68137,2,신림,2022-10-12 00,1
68138,2,신림,2022-10-12 01,
68139,2,신림,2022-10-12 02,
68140,2,신림,2022-10-12 03,
68141,2,신림,2022-10-12 04,
68142,2,신림,2022-10-12 05,
68143,2,신림,2022-10-12 06,1
68144,2,신림,2022-10-12 07,1
68145,2,신림,2022-10-12 08,1
68146,2,신림,2022-10-12 09,1
68147,2,신림,2022-10-12 10,1
68148,2,신림,2022-10-12 11,1
68149,2,신림,2022-10-12 12,0
68150,2,신림,2022-10-12 13,0
68151,2,신림,2022-10-12 14,1
68152,2,신림,2022-10-12 15,1
68153,2,신림,2022-10-12 16,1
68154,2,신림,2022-10-12 17,0
68155,2,신림,2022-10-12 18,0
68156,2,신림,2022-10-12 19,1
68157,2,신림,2022-10-12 20,1
68158,2,신림,2022-10-12 21,1
68159,2,신림,2022-10-12 22,1
68160,2,신림,2022-10-12 23,1
68161,2,신림,2022-10-13 00,1
68162,2,신림,2022-10-13 01,1
68163,2,신림,2022-10-13 02,1
68164,2,신림,2022-10-13 03,1
68165,2,신림,2022-10-13 04,0
68166,2,신림,2022-10-13 05,0
68167,2,신림,2022-10-13 06,0
68168,2,신림,2022-10-13 07,1
68169,2,신림,2022-10-13 08,1
68170,2,신림,2022-10-13 09,1
68171,2,신림,2022-10-13 10,1
68172,2,신림,2022-10-13 11,1
68173,2,신림,2022-10-13 12,0
68174,2,신림,2022-10-13 13,0
68175,2,신림,2022-10-13 14,0
68176,2,신림,2022-10-13 15,0
68177,2,신림,2022-10-13 16,0
68178,2,신림,2022-10-13 17,1
68179,2,신림,2022-10-13 18,1
68180,2,신림,2022-10-13 19,1
68181,2,신림,2022-10-13 20,
68182,2,신림,2022-10-13 21,
68183,2,신림,2022-10-13 22,1
68184,2,신림,2022-10-13 23,1
68185,2,신림,2022-10-14 00,1
68186,2,신림,2022-10-14 01,1
68187,2,신림,2022-10-14 02,1
68188,2,신림,2022-10-14 03,0
68189,2,신림,2022-10-14 04,0
68190,2,신림,2022-10-14 05,0
68191,2,신림,2022-10-14 06,0
68192,2,신림,2022-10-14 07,0
68193,2,신림,2022-10-14 08,1
68194,2,신림,2022-10-14 09,1
68195,2,신림,2022-10-14 10,1
68196,2,신림,2022-10-14 11,1
68197,2,신림,2022-10-14 12,0
68198,2,신림,2022-10-14 13,0
68199,2,신림,2022-10-14 14,0
68200,2,신림,2022-10-14 15,0
68201,2,신림,2022-10-14 16,0
68202,2,신림,2022-10-14 17,0
68203,2,신림,2022-10-14 18,1
68204,2,신림,2022-10-14 19,1
68205,2,신림,2022-10-14 20,1
68206,2,신림,2022-10-14 21,
68207,2,신림,2022-10-14 22,1
68208,2,신림,2022-10-14 23,1
68209,2,신림,2022-10-15 00,0
68210,2,신림,2022-10-15 01,0
68211,2,신림,2022-10-15 02,1
68212,2,신림,2022-10-15 03,0
68213,2,신림,2022-10-15 04,0
68214,2,신림,2022-10-15 05,0
68215,2,신림,2022-10-15 06,
68216,2,신림,2022-10-15 07,0
68217,2,신림,2022-10-15 08,0
68218,2,신림,2022-10-15 09,0
68219,2,신림,2022-10-15 10,0
68220,2,신림,2022-10-15 11,0
68221,2,신림,2022-10-15 12,0
68222,2,신림,2022-10-15 13,0
68223,2,신림,2022-10-15 14,0
68224,2,신림,2022-10-15 15,0
68225,2,신림,2022-10-15 16,0
68226,2,신림,2022-10-15 17,0
68227,2,신림,2022-10-15 18,0
68228,2,신림,2022-10-15 19,1
68229,2,신림,2022-10-15 20,1
68230,2,신림,2022-10-15 21,1
68231,2,신림,2022-10-15 22,1
68232,2,신림,2022-10-15 23,1
68233,2,신림,2022-10-16 00,0
68234,2,신림,2022-10-16 01,0
68235,2,신림,2022-10-16 02,0
68236,2,신림,2022-10-16 03,0
68237,2,신림,2022-10-16 04,0
68238,2,신림,2022-10-16 05,0
68239,2,신림,2022-10-16 06,0
68240,2,신림,2022-10-16 07,0
68241,2,신림,2022-10-16 08,0
68242,2,신림,2022-10-16 09,0
68243,2,신림,2022-10-16 10,0
68244,2,신림,2022-10-16 11,0
68245,2,신림,2022-10-16 12,0
68246,2,신림,2022-10-16 13,0
68247,2,신림,2022-10-16 14,0
68248,2,신림,2022-10-16 15,0
68249,2,신림,2022-10-16 16,0
68250,2,신림,2022-10-16 17,1
68251,2,신림,2022-10-16 18,1
68252,2,신림,2022-10-16 19,1
68253,2,신림,2022-10-16 20,0
68254,2,신림,2022-10-16 21,
68255,2,신림,2022-10-16 22,0
68256,2,신림,2022-10-16 23,0
68257,2,신림,2022-10-17 00,0
68258,2,신림,2022-10-17 01,0
68259,2,신림,2022-10-17 02,1
68260,2,신림,2022-10-17 03,0
68261,2,신림,2022-10-17 04,0
68262,2,신림,2022-10-17 05,0
68263,2,신림,2022-10-17 06,0
68264,2,신림,2022-10-17 07,0
68265,2,신림,2022-10-17 08,0
68266,2,신림,2022-10-17 09,0
68267,2,신림,2022-10-17 10,0
68268,2,신림,2022-10-17 11,0
68269,2,신림,2022-10-17 12,0
68270,2,신림,2022-10-17 13,0
68271,2,신림,2022-10-17 14,0
68272,2,신림,2022-10-17 15,0
68273,2,신림,2022-10-17 16,0
68274,2,신림,2022-10-17 17,0
68275,2,신림,2022-10-17 18,0
68276,2,신림,2022-10-17 19,1
68277,2,신림,2022-10-17 20,1
68278,2,신림,2022-10-17 21,
68279,2,신림,2022-10-17 22,0
68280,2,신림,2022-10-17 23,0
68281,2,신림,2022-10-18 00,0
68282,2,신림,2022-10-18 01,0
68283,2,신림,2022-10-18 02,0
68284,2,신림,2022-10-18 03,0
68285,2,신림,2022-10-18 04,0
68286,2,신림,2022-10-18 05,0
68287,2,신림,2022-10-18 06,0
68288,2,신림,2022-10-18 07,0
68289,2,신림,2022-10-18 08,1
68290,2,신림,2022-10-18 09,1
68291,2,신림,2022-10-18 10,1
68292,2,신림,2022-10-18 11,1
68293,2,신림,2022-10-18 12,0
68294,2,신림,2022-10-18 13,0
68295,2,신림,2022-10-18 14,0
68296,2,신림,2022-10-18 15,0
68297,2,신림,2022-10-18 16,0
68298,2,신림,2022-10-18 17,0
68299,2,신림,2022-10-18 18,1
68300,2,신림,2022-10-18 19,1
68301,2,신림,2022-10-18 20,
68302,2,신림,2022-10-18 21,
68303,2,신림,2022-10-18 22,1
68304,2,신림,2022-10-18 23,0
68305,2,신림,2022-10-19 00,0
68306,2,신림,2022-10-19 01,0
68307,2,신림,2022-10-19 02,0
68308,2,신림,2022-10-19 03,0
68309,2,신림,2022-10-19 04,0
68310,2,신림,2022-10-19 05,0
68311,2,신림,2022-10-19 06,0
68312,2,신림,2022-10-19 07,0
68313,2,신림,2022-10-19 08,1
68314,2,신림,2022-10-19 09,0
68315,2,신림,2022-10-19 10,0
68316,2,신림,2022-10-19 11,0
68317,2,신림,2022-10-19 12,0
68318,2,신림,2022-10-19 13,0
68319,2,신림,2022-10-19 14,0
68320,2,신림,2022-10-19 15,0
68321,2,신림,2022-10-19 16,0
68322,2,신림,2022-10-19 17,0
68323,2,신림,2022-10-19 18,1
68324,2,신림,2022-10-19 19,1
68325,2,신림,2022-10-19 20,1
68326,2,신림,2022-10-19 21,1
68327,2,신림,2022-10-19 22,1
68328,2,신림,2022-10-19 23,1
68329,2,신림,2022-10-20 00,1
68330,2,신림,2022-10-20 01,
68331,2,신림,2022-10-20 02,
68332,2,신림,2022-10-20 03,0
68333,2,신림,2022-10-20 04,0
68334,2,신림,2022-10-20 05,0
68335,2,신림,2022-10-20 06,0
68336,2,신림,2022-10-20 07,0
68337,2,신림,2022-10-20 08,1
68338,2,신림,2022-10-20 09,1
68339,2,신림,2022-10-20 10,1
68340,2,신림,2022-10-20 11,0
68341,2,신림,2022-10-20 12,0
68342,2,신림,2022-10-20 13,0
68343,2,신림,2022-10-20 14,0
68344,2,신림,2022-10-20 15,0
68345,2,신림,2022-10-20 16,0
68346,2,신림,2022-10-20 17,0
68347,2,신림,2022-10-20 18,1
68348,2,신림,2022-10-20 19,1
68349,2,신림,2022-10-20 20,
68350,2,신림,2022-10-20 21,1
68351,2,신림,2022-10-20 22,1
68352,2,신림,2022-10-20 23,1
68353,2,신림,2022-10-21 00,1
68354,2,신림,2022-10-21 01,
68355,2,신림,2022-10-21 02,
68356,2,신림,2022-10-21 03,
68357,2,신림,2022-10-21 04,
68358,2,신림,2022-10-21 05,
68359,2,신림,2022-10-21 06,
68360,2,신림,2022-10-21 07,
68361,2,신림,2022-10-21 08,
68362,2,신림,2022-10-21 09,
68363,2,신림,2022-10-21 10,
68364,2,신림,2022-10-21 11,
68365,2,신림,2022-10-21 12,
68366,2,신림,2022-10-21 13,
68367,2,신림,2022-10-21 14,
68368,2,신림,2022-10-21 15,
68369,2,신림,2022-10-21 16,
68370,2,신림,2022-10-21 17,
68371,2,신림,2022-10-21 18,
68372,2,신림,2022-10-21 19,
68373,2,신림,2022-10-21 20,
68374,2,신림,2022-10-21 21,
68375,2,신림,2022-10-21 22,
68376,2,신림,2022-10-21 23,
68377,2,신림,2022-10-22 00,
68378,2,신림,2022-10-22 01,
68379,2,신림,2022-10-22 02,
68380,2,신림,2022-10-22 03,
68381,2,신림,2022-10-22 04,
68382,2,신림,2022-10-22 05,
68383,2,신림,2022-10-22 06,
68384,2,신림,2022-10-22 07,
68385,2,신림,2022-10-22 08,
68386,2,신림,2022-10-22 09,
68387,2,신림,2022-10-22 10,
68388,2,신림,2022-10-22 11,
68389,2,신림,2022-10-22 12,
68390,2,신림,2022-10-22 13,
68391,2,신림,2022-10-22 14,
68392,2,신림,2022-10-22 15,
68393,2,신림,2022-10-22 16,
68394,2,신림,2022-10-22 17,
68395,2,신림,2022-10-22 18,
68396,2,신림,2022-10-22 19,
68397,2,신림,2022-10-22 20,
68398,2,신림,2022-10-22 21,
68399,2,신림,2022-10-22 22,
68400,2,신림,2022-10-22 23,
68401,2,신림,2022-10-23 00,
68402,2,신림,2022-10-23 01,
68403,2,신림,2022-10-23 02,
68404,2,신림,2022-10-23 03,
68405,2,신림,2022-10-23 04,
68406,2,신림,2022-10-23 05,
68407,2,신림,2022-10-23 06,
68408,2,신림,2022-10-23 07,
68409,2,신림,2022-10-23 08,
68410,2,신림,2022-10-23 09,
68411,2,신림,2022-10-23 10,
68412,2,신림,2022-10-23 11,
68413,2,신림,2022-10-23 12,
68414,2,신림,2022-10-23 13,
68415,2,신림,2022-10-23 14,
68416,2,신림,2022-10-23 15,
68417,2,신림,2022-10-23 16,
68418,2,신림,2022-10-23 17,
68419,2,신림,2022-10-23 18,
68420,2,신림,2022-10-23 19,
68421,2,신림,2022-10-23 20,
68422,2,신림,2022-10-23 21,
68423,2,신림,2022-10-23 22,
68424,2,신림,2022-10-23 23,
68425,2,신림,2022-10-24 00,
68426,2,신림,2022-10-24 01,
68427,2,신림,2022-10-24 02,
68428,2,신림,2022-10-24 03,
68429,2,신림,2022-10-24 04,
68430,2,신림,2022-10-24 05,
68431,2,신림,2022-10-24 06,
68432,2,신림,2022-10-24 07,
68433,2,신림,2022-10-24 08,
68434,2,신림,2022-10-24 09,
68435,2,신림,2022-10-24 10,
68436,2,신림,2022-10-24 11,
68437,2,신림,2022-10-24 12,
68438,2,신림,2022-10-24 13,
68439,2,신림,2022-10-24 14,
68440,2,신림,2022-10-24 15,
68441,2,신림,2022-10-24 16,
68442,2,신림,2022-10-24 17,
68443,2,신림,2022-10-24 18,
68444,2,신림,2022-10-24 19,
68445,2,신림,2022-10-24 20,
68446,2,신림,2022-10-24 21,
68447,2,신림,2022-10-24 22,
68448,2,신림,2022-10-24 23,
68449,2,신림,2022-10-25 00,
68450,2,신림,2022-10-25 01,
68451,2,신림,2022-10-25 02,
68452,2,신림,2022-10-25 03,
68453,2,신림,2022-10-25 04,
68454,2,신림,2022-10-25 05,
68455,2,신림,2022-10-25 06,
68456,2,신림,2022-10-25 07,
68457,2,신림,2022-10-25 08,
68458,2,신림,2022-10-25 09,
68459,2,신림,2022-10-25 10,
68460,2,신림,2022-10-25 11,
68461,2,신림,2022-10-25 12,
68462,2,신림,2022-10-25 13,
68463,2,신림,2022-10-25 14,
68464,2,신림,2022-10-25 15,
68465,2,신림,2022-10-25 16,
68466,2,신림,2022-10-25 17,
68467,2,신림,2022-10-25 18,
68468,2,신림,2022-10-25 19,
68469,2,신림,2022-10-25 20,
68470,2,신림,2022-10-25 21,
68471,2,신림,2022-10-25 22,
68472,2,신림,2022-10-25 23,
68473,2,신림,2022-10-26 00,
68474,2,신림,2022-10-26 01,
68475,2,신림,2022-10-26 02,
68476,2,신림,2022-10-26 03,
68477,2,신림,2022-10-26 04,
68478,2,신림,2022-10-26 05,
68479,2,신림,2022-10-26 06,
68480,2,신림,2022-10-26 07,
68481,2,신림,2022-10-26 08,
68482,2,신림,2022-10-26 09,
68483,2,신림,2022-10-26 10,
68484,2,신림,2022-10-26 11,
68485,2,신림,2022-10-26 12,
68486,2,신림,2022-10-26 13,
68487,2,신림,2022-10-26 14,
68488,2,신림,2022-10-26 15,
68489,2,신림,2022-10-26 16,
68490,2,신림,2022-10-26 17,
68491,2,신림,2022-10-26 18,
68492,2,신림,2022-10-26 19,
68493,2,신림,2022-10-26 20,
68494,2,신림,2022-10-26 21,
68495,2,신림,2022-10-26 22,
68496,2,신림,2022-10-26 23,
68497,2,신림,2022-10-27 00,
68498,2,신림,2022-10-27 01,
68499,2,신림,2022-10-27 02,
68500,2,신림,2022-10-27 03,
68501,2,신림,2022-10-27 04,
68502,2,신림,2022-10-27 05,
68503,2,신림,2022-10-27 06,
68504,2,신림,2022-10-27 07,
68505,2,신림,2022-10-27 08,
68506,2,신림,2022-10-27 09,
68507,2,신림,2022-10-27 10,
68508,2,신림,2022-10-27 11,
68509,2,신림,2022-10-27 12,
68510,2,신림,2022-10-27 13,
68511,2,신림,2022-10-27 14,
68512,2,신림,2022-10-27 15,
68513,2,신림,2022-10-27 16,
68514,2,신림,2022-10-27 17,
68515,2,신림,2022-10-27 18,
68516,2,신림,2022-10-27 19,
68517,2,신림,2022-10-27 20,
68518,2,신림,2022-10-27 21,
68519,2,신림,2022-10-27 22,
68520,2,신림,2022-10-27 23,
68521,2,신림,2022-10-28 00,
68522,2,신림,2022-10-28 01,
68523,2,신림,2022-10-28 02,
68524,2,신림,2022-10-28 03,
68525,2,신림,2022-10-28 04,
68526,2,신림,2022-10-28 05,
68527,2,신림,2022-10-28 06,
68528,2,신림,2022-10-28 07,
68529,2,신림,2022-10-28 08,
68530,2,신림,2022-10-28 09,
68531,2,신림,2022-10-28 10,
68532,2,신림,2022-10-28 11,
68533,2,신림,2022-10-28 12,
68534,2,신림,2022-10-28 13,
68535,2,신림,2022-10-28 14,
68536,2,신림,2022-10-28 15,
68537,2,신림,2022-10-28 16,
68538,2,신림,2022-10-28 17,
68539,2,신림,2022-10-28 18,
68540,2,신림,2022-10-28 19,
68541,2,신림,2022-10-28 20,
68542,2,신림,2022-10-28 21,
68543,2,신림,2022-10-28 22,
68544,2,신림,2022-10-28 23,
68545,2,신림,2022-10-29 00,
68546,2,신림,2022-10-29 01,
68547,2,신림,2022-10-29 02,
68548,2,신림,2022-10-29 03,
68549,2,신림,2022-10-29 04,
68550,2,신림,2022-10-29 05,
68551,2,신림,2022-10-29 06,
68552,2,신림,2022-10-29 07,
68553,2,신림,2022-10-29 08,
68554,2,신림,2022-10-29 09,
68555,2,신림,2022-10-29 10,
68556,2,신림,2022-10-29 11,
68557,2,신림,2022-10-29 12,
68558,2,신림,2022-10-29 13,
68559,2,신림,2022-10-29 14,
68560,2,신림,2022-10-29 15,
68561,2,신림,2022-10-29 16,
68562,2,신림,2022-10-29 17,
68563,2,신림,2022-10-29 18,
68564,2,신림,2022-10-29 19,
68565,2,신림,2022-10-29 20,
68566,2,신림,2022-10-29 21,
68567,2,신림,2022-10-29 22,
68568,2,신림,2022-10-29 23,
68569,2,신림,2022-10-30 00,
68570,2,신림,2022-10-30 01,
68571,2,신림,2022-10-30 02,
68572,2,신림,2022-10-30 03,
68573,2,신림,2022-10-30 04,
68574,2,신림,2022-10-30 05,
68575,2,신림,2022-10-30 06,
68576,2,신림,2022-10-30 07,
68577,2,신림,2022-10-30 08,
68578,2,신림,2022-10-30 09,
68579,2,신림,2022-10-30 10,
68580,2,신림,2022-10-30 11,
68581,2,신림,2022-10-30 12,
68582,2,신림,2022-10-30 13,
68583,2,신림,2022-10-30 14,
68584,2,신림,2022-10-30 15,
68585,2,신림,2022-10-30 16,
68586,2,신림,2022-10-30 17,
68587,2,신림,2022-10-30 18,
68588,2,신림,2022-10-30 19,
68589,2,신림,2022-10-30 20,
68590,2,신림,2022-10-30 21,
68591,2,신림,2022-10-30 22,
68592,2,신림,2022-10-30 23,
68593,2,신림,2022-10-31 00,
68594,2,신림,2022-10-31 01,
68595,2,신림,2022-10-31 02,
68596,2,신림,2022-10-31 03,
68597,2,신림,2022-10-31 04,
68598,2,신림,2022-10-31 05,
68599,2,신림,2022-10-31 06,
68600,2,신림,2022-10-31 07,
68601,2,신림,2022-10-31 08,
68602,2,신림,2022-10-31 09,
68603,2,신림,2022-10-31 10,
68604,2,신림,2022-10-31 11,
68605,2,신림,2022-10-31 12,
68606,2,신림,2022-10-31 13,
68607,2,신림,2022-10-31 14,
68608,2,신림,2022-10-31 15,
68609,2,신림,2022-10-31 16,
68610,2,신림,2022-10-31 17,
68611,2,신림,2022-10-31 18,
68612,2,신림,2022-10-31 19,
68613,2,신림,2022-10-31 20,
68614,2,신림,2022-10-31 21,
68615,2,신림,2022-10-31 22,
68616,2,신림,2022-10-31 23,
68617,2,신림,2022-11-01 00,
68618,2,신림,2022-11-01 01,
68619,2,신림,2022-11-01 02,
68620,2,신림,2022-11-01 03,
68621,2,신림,2022-11-01 04,
68622,2,신림,2022-11-01 05,
68623,2,신림,2022-11-01 06,
68624,2,신림,2022-11-01 07,
68625,2,신림,2022-11-01 08,
68626,2,신림,2022-11-01 09,
68627,2,신림,2022-11-01 10,
68628,2,신림,2022-11-01 11,
68629,2,신림,2022-11-01 12,
68630,2,신림,2022-11-01 13,
68631,2,신림,2022-11-01 14,
68632,2,신림,2022-11-01 15,
68633,2,신림,2022-11-01 16,
68634,2,신림,2022-11-01 17,
68635,2,신림,2022-11-01 18,
68636,2,신림,2022-11-01 19,
68637,2,신림,2022-11-01 20,
68638,2,신림,2022-11-01 21,
68639,2,신림,2022-11-01 22,
68640,2,신림,2022-11-01 23,
68641,2,신림,2022-11-02 00,
68642,2,신림,2022-11-02 01,
68643,2,신림,2022-11-02 02,
68644,2,신림,2022-11-02 03,
68645,2,신림,2022-11-02 04,
68646,2,신림,2022-11-02 05,
68647,2,신림,2022-11-02 06,
68648,2,신림,2022-11-02 07,
68649,2,신림,2022-11-02 08,
68650,2,신림,2022-11-02 09,
68651,2,신림,2022-11-02 10,
68652,2,신림,2022-11-02 11,
68653,2,신림,2022-11-02 12,
68654,2,신림,2022-11-02 13,
68655,2,신림,2022-11-02 14,
68656,2,신림,2022-11-02 15,
68657,2,신림,2022-11-02 16,
68658,2,신림,2022-11-02 17,
68659,2,신림,2022-11-02 18,
68660,2,신림,2022-11-02 19,
68661,2,신림,2022-11-02 20,
68662,2,신림,2022-11-02 21,
68663,2,신림,2022-11-02 22,
68664,2,신림,2022-11-02 23,
68665,2,신림,2022-11-03 00,
68666,2,신림,2022-11-03 01,
68667,2,신림,2022-11-03 02,
68668,2,신림,2022-11-03 03,
68669,2,신림,2022-11-03 04,
68670,2,신림,2022-11-03 05,
68671,2,신림,2022-11-03 06,
68672,2,신림,2022-11-03 07,
68673,2,신림,2022-11-03 08,
68674,2,신림,2022-11-03 09,
68675,2,신림,2022-11-03 10,
68676,2,신림,2022-11-03 11,
68677,2,신림,2022-11-03 12,
68678,2,신림,2022-11-03 13,
68679,2,신림,2022-11-03 14,
68680,2,신림,2022-11-03 15,
68681,2,신림,2022-11-03 16,
68682,2,신림,2022-11-03 17,
68683,2,신림,2022-11-03 18,
68684,2,신림,2022-11-03 19,
68685,2,신림,2022-11-03 20,
68686,2,신림,2022-11-03 21,
68687,2,신림,2022-11-03 22,
68688,2,신림,2022-11-03 23,
68689,2,신림,2022-11-04 00,
68690,2,신림,2022-11-04 01,
68691,2,신림,2022-11-04 02,
68692,2,신림,2022-11-04 03,
68693,2,신림,2022-11-04 04,
68694,2,신림,2022-11-04 05,
68695,2,신림,2022-11-04 06,
68696,2,신림,2022-11-04 07,
68697,2,신림,2022-11-04 08,
68698,2,신림,2022-11-04 09,
68699,2,신림,2022-11-04 10,
68700,2,신림,2022-11-04 11,
68701,2,신림,2022-11-04 12,
68702,2,신림,2022-11-04 13,
68703,2,신림,2022-11-04 14,
68704,2,신림,2022-11-04 15,
68705,2,신림,2022-11-04 16,
68706,2,신림,2022-11-04 17,
68707,2,신림,2022-11-04 18,
68708,2,신림,2022-11-04 19,
68709,2,신림,2022-11-04 20,
68710,2,신림,2022-11-04 21,
68711,2,신림,2022-11-04 22,
68712,2,신림,2022-11-04 23,
68713,2,신림,2022-11-05 00,
68714,2,신림,2022-11-05 01,
68715,2,신림,2022-11-05 02,
68716,2,신림,2022-11-05 03,
68717,2,신림,2022-11-05 04,
68718,2,신림,2022-11-05 05,
68719,2,신림,2022-11-05 06,
68720,2,신림,2022-11-05 07,
68721,2,신림,2022-11-05 08,
68722,2,신림,2022-11-05 09,
68723,2,신림,2022-11-05 10,
68724,2,신림,2022-11-05 11,
68725,2,신림,2022-11-05 12,
68726,2,신림,2022-11-05 13,
68727,2,신림,2022-11-05 14,
68728,2,신림,2022-11-05 15,
68729,2,신림,2022-11-05 16,
68730,2,신림,2022-11-05 17,
68731,2,신림,2022-11-05 18,
68732,2,신림,2022-11-05 19,
68733,2,신림,2022-11-05 20,
68734,2,신림,2022-11-05 21,
68735,2,신림,2022-11-05 22,
68736,2,신림,2022-11-05 23,
68737,2,신림,2022-11-06 00,
68738,2,신림,2022-11-06 01,
68739,2,신림,2022-11-06 02,
68740,2,신림,2022-11-06 03,
68741,2,신림,2022-11-06 04,
68742,2,신림,2022-11-06 05,
68743,2,신림,2022-11-06 06,
68744,2,신림,2022-11-06 07,
68745,2,신림,2022-11-06 08,
68746,2,신림,2022-11-06 09,
68747,2,신림,2022-11-06 10,
68748,2,신림,2022-11-06 11,
68749,2,신림,2022-11-06 12,
68750,2,신림,2022-11-06 13,
68751,2,신림,2022-11-06 14,
68752,2,신림,2022-11-06 15,
68753,2,신림,2022-11-06 16,
68754,2,신림,2022-11-06 17,
68755,2,신림,2022-11-06 18,
68756,2,신림,2022-11-06 19,
68757,2,신림,2022-11-06 20,
68758,2,신림,2022-11-06 21,
68759,2,신림,2022-11-06 22,
68760,2,신림,2022-11-06 23,
68761,2,신림,2022-11-07 00,
68762,2,신림,2022-11-07 01,
68763,2,신림,2022-11-07 02,
68764,2,신림,2022-11-07 03,
68765,2,신림,2022-11-07 04,
68766,2,신림,2022-11-07 05,
68767,2,신림,2022-11-07 06,
68768,2,신림,2022-11-07 07,
68769,2,신림,2022-11-07 08,
68770,2,신림,2022-11-07 09,
68771,2,신림,2022-11-07 10,
68772,2,신림,2022-11-07 11,
68773,2,신림,2022-11-07 12,
68774,2,신림,2022-11-07 13,
68775,2,신림,2022-11-07 14,
68776,2,신림,2022-11-07 15,
68777,2,신림,2022-11-07 16,
68778,2,신림,2022-11-07 17,
68779,2,신림,2022-11-07 18,
68780,2,신림,2022-11-07 19,
68781,2,신림,2022-11-07 20,
68782,2,신림,2022-11-07 21,
68783,2,신림,2022-11-07 22,
68784,2,신림,2022-11-07 23,
68785,2,신림,2022-11-08 00,
68786,2,신림,2022-11-08 01,
68787,2,신림,2022-11-08 02,
68788,2,신림,2022-11-08 03,
68789,2,신림,2022-11-08 04,
68790,2,신림,2022-11-08 05,
68791,2,신림,2022-11-08 06,
68792,2,신림,2022-11-08 07,
68793,2,신림,2022-11-08 08,
68794,2,신림,2022-11-08 09,
68795,2,신림,2022-11-08 10,
68796,2,신림,2022-11-08 11,1
68797,2,신림,2022-11-08 12,0
68798,2,신림,2022-11-08 13,0
68799,2,신림,2022-11-08 14,0
68800,2,신림,2022-11-08 15,1
68801,2,신림,2022-11-08 16,0
68802,2,신림,2022-11-08 17,1
68803,2,신림,2022-11-08 18,1
68804,2,신림,2022-11-08 19,1
68805,2,신림,2022-11-08 20,1
68806,2,신림,2022-11-08 21,1
68807,2,신림,2022-11-08 22,1
68808,2,신림,2022-11-08 23,1
68809,2,신림,2022-11-09 00,1
68810,2,신림,2022-11-09 01,1
68811,2,신림,2022-11-09 02,1
68812,2,신림,2022-11-09 03,1
68813,2,신림,2022-11-09 04,1
68814,2,신림,2022-11-09 05,1
68815,2,신림,2022-11-09 06,0
68816,2,신림,2022-11-09 07,1
68817,2,신림,2022-11-09 08,1
68818,2,신림,2022-11-09 09,1
68819,2,신림,2022-11-09 10,1
68820,2,신림,2022-11-09 11,1
68821,2,신림,2022-11-09 12,1
